id,categoria,subcategoria,titulo,contenido,fuente,fuente_url,nivel_confianza,provincia,municipio,lat,lon,fecha_verificacion
NGA-00826,geografia,toponimo,Arroyo de la Zarzalera,"Arroyo de la Zarzalera (Curso Fluvial) en Jerez de la Frontera. WGS84: 36.600693, -5.531031.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jerez de la Frontera,36.600693,-5.531031,2026-08-28
NGA-00827,geografia,toponimo,Arroyo de la Zarzuela,"Arroyo de la Zarzuela (Curso Fluvial) en Barbate. WGS84: 36.140963, -5.836669.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Barbate,36.140963,-5.836669,2026-08-28
NGA-00828,geografia,toponimo,Arroyo de la Zorra,"Arroyo de la Zorra (Curso Fluvial) en Villamartín. WGS84: 36.883655, -5.576491.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Villamartín,36.883655,-5.576491,2026-08-28
NGA-00829,geografia,toponimo,Arroyo de la Zorra,"Arroyo de la Zorra (Curso Fluvial) en San José del Valle. WGS84: 36.637385, -5.758766.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,San José del Valle,36.637385,-5.758766,2026-08-28
NGA-00830,geografia,toponimo,Arroyo de la Zorrilla,"Arroyo de la Zorrilla (Curso Fluvial) en Jimena de la Frontera. WGS84: 36.468833, -5.477978.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jimena de la Frontera,36.468833,-5.477978,2026-08-28
NGA-00831,geografia,toponimo,Arroyo de las Abiertas,"Arroyo de las Abiertas (Curso Fluvial) en Gaucín. WGS84: 36.529747, -5.381485.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Gaucín,36.529747,-5.381485,2026-08-28
NGA-00832,geografia,toponimo,Arroyo de las Adelfas,"Arroyo de las Adelfas (Curso Fluvial) en Villaluenga del Rosario. WGS84: 36.715259, -5.344818.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Villaluenga del Rosario,36.715259,-5.344818,2026-08-28
NGA-00833,geografia,toponimo,Arroyo de las Aguzaderas,"Arroyo de las Aguzaderas (Curso Fluvial) en Jubrique. WGS84: 36.55914, -5.192773.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jubrique,36.55914,-5.192773,2026-08-28
NGA-00834,geografia,toponimo,Arroyo de las Alfaguaras,"Arroyo de las Alfaguaras (Curso Fluvial) en Alpandeire. WGS84: 36.622769, -5.214173.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Alpandeire,36.622769,-5.214173,2026-08-28
NGA-00835,geografia,toponimo,Arroyo de las Alforjas,"Arroyo de las Alforjas (Curso Fluvial) en Tarifa. WGS84: 36.178911, -5.698499.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Tarifa,36.178911,-5.698499,2026-08-28
NGA-00836,geografia,toponimo,Arroyo de las Algámitas,"Arroyo de las Algámitas (Curso Fluvial) en Los Barrios. WGS84: 36.301492, -5.604279.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Los Barrios,36.301492,-5.604279,2026-08-28
NGA-00837,geografia,toponimo,Arroyo de las Anderas,"Arroyo de las Anderas (Curso Fluvial) en Arcos de la Frontera. WGS84: 36.794582, -5.711009.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Arcos de la Frontera,36.794582,-5.711009,2026-08-28
NGA-00838,geografia,toponimo,Arroyo de las Arenas,"Arroyo de las Arenas (Curso Fluvial) en Lebrija. WGS84: 36.900608, -6.04552.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Lebrija,36.900608,-6.04552,2026-08-28
NGA-00839,geografia,toponimo,Arroyo de las Arenillas,"Arroyo de las Arenillas (Curso Fluvial) en Algámitas. WGS84: 37.027745, -5.160888.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Algámitas,37.027745,-5.160888,2026-08-28
NGA-00840,geografia,toponimo,Arroyo de las Beatas,"Arroyo de las Beatas (Curso Fluvial) en Los Barrios. WGS84: 36.31518, -5.54444.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Los Barrios,36.31518,-5.54444,2026-08-28
NGA-00841,geografia,toponimo,Arroyo de las Brevas,"Arroyo de las Brevas (Curso Fluvial) en Sanlúcar de Barrameda. WGS84: 36.717516, -6.326975.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Sanlúcar de Barrameda,36.717516,-6.326975,2026-08-28
NGA-00842,geografia,toponimo,Arroyo de las Breñas,"Arroyo de las Breñas (Curso Fluvial) en Tarifa. WGS84: 36.098578, -5.776202.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Tarifa,36.098578,-5.776202,2026-08-28
NGA-00843,geografia,toponimo,Arroyo de las Caballerías,"Arroyo de las Caballerías (Curso Fluvial) en Jerez de la Frontera. WGS84: 36.593139, -6.028085.",IECA — Nomenclátor Geográfico de Andalucía (WFS app:Entidad),https://www.ideandalucia.es/wfs-nga/services,alta,Cádiz,Jerez de la Frontera,36.593139,-6.028085,2026-08-28
