id,categoria,subcategoria,titulo,contenido,fuente,fuente_url,nivel_confianza,provincia,municipio,lat,lon,fecha_verificacion
TRANS-PAR-0070,transporte,parada_autobus,Camino Del Cañaveral,"Parada de autobús: Camino Del Cañaveral (Chiclana de la Frontera). WGS84: 36.456257, -6.11856.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Chiclana de la Frontera,36.456257,-6.11856,2026-08-28
TRANS-PAR-0071,transporte,parada_autobus,Camino Del Cañaveral V,"Parada de autobús: Camino Del Cañaveral V (Chiclana de la Frontera). WGS84: 36.456977, -6.118562.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Chiclana de la Frontera,36.456977,-6.118562,2026-08-28
TRANS-PAR-0072,transporte,parada_autobus,Camino Lagunetas,"Parada de autobús: Camino Lagunetas (Chiclana de la Frontera). WGS84: 36.442686, -6.120368.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Chiclana de la Frontera,36.442686,-6.120368,2026-08-28
TRANS-PAR-0073,transporte,parada_autobus,Camino Lagunetas V,"Parada de autobús: Camino Lagunetas V (Chiclana de la Frontera). WGS84: 36.442701, -6.120468.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Chiclana de la Frontera,36.442701,-6.120468,2026-08-28
TRANS-PAR-0074,transporte,parada_autobus,Campamento Centro,"Parada de autobús: Campamento Centro (San Roque). WGS84: 36.178164, -5.377925.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,San Roque,36.178164,-5.377925,2026-08-28
TRANS-PAR-0075,transporte,parada_autobus,Campamento Centro V,"Parada de autobús: Campamento Centro V (San Roque). WGS84: 36.178081, -5.377572.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,San Roque,36.178081,-5.377572,2026-08-28
TRANS-PAR-0076,transporte,parada_autobus,Campamento La Guita,"Parada de autobús: Campamento La Guita (San Roque). WGS84: 36.172356, -5.372075.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,San Roque,36.172356,-5.372075,2026-08-28
TRANS-PAR-0077,transporte,parada_autobus,Campamento La Guita V,"Parada de autobús: Campamento La Guita V (San Roque). WGS84: 36.172208, -5.371728.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,San Roque,36.172208,-5.371728,2026-08-28
TRANS-PAR-0078,transporte,parada_autobus,Campo De Fútbol,"Parada de autobús: Campo De Fútbol (Puerto Real). WGS84: 36.486832, -6.116635.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.486832,-6.116635,2026-08-28
TRANS-PAR-0079,transporte,parada_autobus,Campo De Fútbol Pto. Real,"Parada de autobús: Campo De Fútbol Pto. Real (Puerto Real). WGS84: 36.531574, -6.193957.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.531574,-6.193957,2026-08-28
